,NaturalizedCountry2020,Total,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,U.S. Armed Services Posts,U.S. Territories1,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Unknown
108,Laos,1704,16,12,18,40,320,26,12,0,2,39,47,0,6,5,26,3,41,36,3,10,2,7,45,13,305,0,7,0,4,20,4,2,2,4,98,0,22,17,64,30,0,12,16,2,72,65,0,0,23,0,10,47,2,128,0,24
109,Latvia,241,2,0,3,0,32,4,2,0,2,22,5,0,2,2,19,3,0,0,0,2,0,10,10,3,4,0,2,0,2,4,0,9,0,38,5,0,0,0,2,5,0,0,3,2,2,8,0,0,2,0,10,23,0,6,0,0
110,Lebanon,1715,11,0,30,0,279,9,10,0,13,112,27,0,0,2,30,8,5,6,3,19,0,17,123,354,19,2,10,0,2,13,4,41,3,87,34,0,63,8,10,31,0,6,10,0,17,188,2,0,10,0,64,16,2,3,0,14
111,Lesotho,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Liberia,2429,11,3,49,2,28,23,13,35,6,19,117,0,0,2,22,22,79,4,14,3,0,228,95,22,361,2,14,0,3,9,8,132,2,124,95,52,42,11,2,360,0,63,9,32,12,160,2,0,7,2,51,18,2,7,0,55
113,Libya,309,0,0,8,2,30,22,5,0,0,15,10,0,0,2,7,3,7,2,2,2,0,2,12,8,2,0,6,0,2,2,0,7,0,14,13,0,20,7,5,7,0,2,4,2,8,38,2,0,2,0,10,12,0,4,0,8
114,Lithuania,529,2,2,8,0,44,7,8,0,2,52,14,0,2,0,193,3,0,2,0,0,2,11,23,6,6,0,2,0,2,9,3,28,0,27,9,2,4,0,5,5,0,2,8,0,7,6,2,0,0,2,12,7,0,4,2,6
115,Luxembourg,20,0,0,0,0,3,0,2,0,0,5,0,0,2,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
116,Macau,61,0,0,0,0,27,0,2,0,0,2,0,0,3,2,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,0,10,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,3,0,2,0,0
117,Madagascar,47,2,0,2,0,7,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,8,0,2,6,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,3,0,8,0,0,2,0,0
118,Malawi,91,2,0,2,0,6,2,0,0,2,2,5,0,0,0,2,12,2,0,0,2,0,10,2,9,3,2,0,0,2,0,0,2,0,0,4,0,3,2,0,2,0,0,0,0,2,11,0,0,2,0,4,2,0,0,0,2
119,Malaysia,942,10,2,26,0,221,15,8,0,2,38,31,0,4,3,35,3,5,11,2,10,0,19,20,10,21,2,6,0,4,11,0,17,2,123,22,0,13,11,5,17,0,2,4,0,9,116,0,0,9,2,22,25,2,17,0,10
120,Maldives,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
121,Mali,390,0,0,2,0,5,9,2,2,2,4,20,0,0,0,3,6,4,2,2,2,0,55,2,2,4,0,6,0,0,2,0,6,0,129,8,2,16,2,0,39,0,0,2,0,11,21,0,0,6,0,2,8,0,6,0,6
122,Malta,37,0,0,0,0,7,0,0,0,0,4,2,5,0,0,2,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,11,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
123,Marshall Islands,13,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
124,Mauritania,188,2,0,3,0,2,5,0,0,0,2,3,0,0,0,3,6,0,2,8,11,0,6,2,3,0,0,4,0,0,0,0,5,0,25,2,2,58,2,0,7,0,0,0,0,12,5,0,0,0,0,8,2,0,0,0,4
125,Mauritius,55,0,0,2,0,9,2,0,0,0,6,4,0,0,0,2,2,0,0,2,0,0,3,2,0,2,0,2,0,2,0,0,3,2,4,2,0,0,2,0,0,0,0,0,0,0,6,0,2,2,0,2,2,0,0,0,0
126,Mexico,84081,442,39,5362,705,27241,1880,151,91,24,2200,1646,2,41,467,3464,731,453,835,156,289,16,352,198,542,554,165,353,37,394,2267,21,365,1388,896,1395,31,316,687,1025,344,43,26,341,35,790,20436,15,2,1212,10,449,1504,11,581,68,991
127,"Micronesia, Federated States",26,0,2,0,0,2,2,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,2,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
128,Moldova,1494,20,13,17,3,193,21,6,6,2,177,52,0,3,4,196,8,2,2,2,20,3,30,71,2,51,0,15,0,4,32,6,23,2,107,41,5,18,0,30,27,0,2,9,0,30,43,0,0,6,9,34,132,0,7,3,9
129,Monaco,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0
130,Mongolia,426,2,0,2,2,144,29,2,0,2,12,2,0,2,2,69,3,2,2,2,0,0,12,2,2,2,0,0,0,0,4,0,3,0,3,4,3,3,0,3,2,0,2,0,0,2,4,2,0,9,0,58,32,0,3,0,0
131,Montenegro,162,0,0,2,0,7,2,2,0,0,2,2,0,0,0,10,2,0,0,0,0,0,0,4,22,2,0,2,0,0,2,0,2,0,88,5,0,2,0,2,2,0,0,0,0,2,2,0,0,2,0,2,0,0,2,0,0
132,Montserrat,37,2,0,0,0,2,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,2,10,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2
133,Morocco,2462,7,2,27,4,138,47,44,4,12,281,62,0,2,5,94,23,9,12,21,12,2,68,334,32,34,5,11,2,5,17,10,91,3,226,92,2,68,22,9,132,3,9,19,2,26,130,0,0,9,0,228,25,2,14,2,27
134,Mozambique,32,0,0,0,0,2,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,2,4,0,0,2,0,3,0,0,0,0,0
135,Namibia,39,2,0,2,2,0,2,2,0,2,4,6,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,2,0,2,2,0,0,0,2,4,0,0,0,0,2,2,0,0,0,0,2,2,0,2,0,2
136,Nauru,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Nepal,5793,32,2,54,13,534,207,50,7,5,43,133,0,10,10,88,9,84,36,87,15,4,401,253,65,105,5,36,2,56,17,38,61,5,530,211,27,402,22,21,251,0,9,8,42,85,1002,2,2,57,26,391,123,0,37,2,80
138,Netherlands,667,7,0,20,2,104,19,8,0,2,82,26,0,3,0,18,5,5,0,3,7,2,12,28,12,15,0,6,3,0,8,2,12,2,30,17,2,11,2,6,18,0,2,7,2,16,62,0,2,8,2,27,25,3,8,2,9
139,Netherlands Antilles (former),48,0,0,0,0,2,2,2,0,0,16,4,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,2,0,0,0,7,2,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2
140,New Caledonia,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
141,New Zealand,577,3,4,13,3,131,34,7,2,2,27,7,0,9,4,12,4,5,2,3,4,3,5,19,4,5,2,9,4,2,18,2,3,0,32,14,2,11,2,11,11,0,2,5,2,9,43,2,0,22,2,17,32,0,2,0,10
142,Nicaragua,3474,7,2,29,9,578,14,10,3,14,1751,62,0,0,4,16,16,10,5,3,56,0,103,12,9,11,4,17,2,5,53,0,60,6,85,65,0,16,6,7,18,7,0,13,3,24,207,2,2,10,0,60,21,2,17,2,39
143,Niger,112,2,0,0,3,3,2,2,0,2,2,3,0,0,0,2,5,2,0,0,2,0,9,3,2,0,0,0,0,0,0,0,3,0,22,16,0,6,2,0,16,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0,2
144,Nigeria,8929,57,2,95,25,545,60,68,41,56,228,663,2,5,0,380,222,19,35,20,56,7,1273,248,73,192,9,108,4,12,34,11,352,12,604,201,14,147,41,31,193,0,40,49,2,124,2091,8,0,18,4,173,64,9,45,2,157
145,North Macedonia,577,0,2,11,2,24,6,21,2,0,38,3,0,0,0,94,32,6,4,0,2,0,0,11,26,2,2,4,0,0,9,3,88,2,63,9,0,24,3,2,5,0,2,4,0,3,21,0,0,0,3,18,8,0,17,0,7
146,Northern Mariana Islands,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
147,Norway,270,3,0,11,0,26,18,2,0,0,37,9,0,2,0,2,4,3,3,2,3,2,4,14,2,8,2,2,4,0,9,2,4,0,10,11,0,5,2,4,4,0,0,2,2,12,19,0,0,5,2,3,13,0,2,0,3
148,Oman,66,0,0,2,0,13,2,0,0,2,3,3,0,0,0,3,0,0,2,0,0,0,3,3,0,2,0,2,0,0,2,0,2,0,2,0,0,0,0,2,5,0,0,2,0,2,10,0,0,0,0,2,0,2,2,0,3
149,Pakistan,9975,55,0,67,18,1098,38,172,44,15,328,299,0,3,9,678,74,26,50,24,83,0,578,235,178,72,8,91,0,16,63,14,504,17,1496,236,0,107,53,31,207,2,16,21,2,75,1776,0,2,52,0,725,155,9,53,0,102
150,Palau,23,0,0,2,0,2,2,0,0,0,2,2,2,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,2,2,0,0,0,2
151,Panama,989,13,2,16,5,73,10,5,7,0,239,56,0,0,0,12,4,2,5,2,12,0,38,19,6,4,5,8,2,0,13,2,17,2,123,36,0,9,6,5,12,7,0,11,2,14,115,2,2,8,2,28,13,2,4,0,15
152,Papua New Guinea,20,0,0,0,0,3,0,0,0,0,4,2,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0
153,Paraguay,278,2,0,2,2,15,3,6,0,2,53,6,0,0,0,2,2,2,2,2,2,0,33,3,2,2,0,2,0,0,2,2,15,0,73,5,0,2,2,2,3,3,0,0,0,2,15,2,0,7,0,5,4,0,2,0,4
154,Peru,6910,33,7,70,17,861,93,193,8,20,1778,181,0,4,20,92,34,6,27,12,25,5,291,134,26,38,6,32,2,10,90,6,646,9,570,153,2,51,29,32,83,20,7,44,2,52,318,2,0,209,4,378,78,11,14,2,74
155,Philippines,33417,249,186,753,127,11937,251,176,50,39,1484,332,402,1408,73,1324,214,95,146,67,204,23,958,221,285,243,98,242,27,67,2065,31,921,125,1361,429,38,267,108,207,272,4,20,204,36,308,2291,71,108,188,19,883,1229,29,132,18,372
156,Poland,4653,8,0,60,2,243,63,297,5,2,242,35,0,4,3,1571,26,2,2,2,12,7,47,119,90,14,0,12,3,2,44,7,416,8,696,40,4,32,4,8,118,2,12,25,2,30,118,6,0,11,2,60,47,0,39,2,52
157,Portugal,1081,3,0,5,2,118,4,71,0,2,55,9,0,2,3,5,2,0,0,2,2,0,32,306,2,7,0,2,2,2,4,3,197,0,86,10,0,2,0,2,17,0,59,6,0,7,18,0,0,2,2,13,5,0,0,0,19
158,Qatar,120,0,0,0,2,14,2,2,0,0,4,4,0,2,0,4,2,2,2,0,0,0,2,0,8,2,0,2,0,2,2,0,4,0,9,5,0,6,2,0,2,0,0,2,0,4,21,0,0,0,0,13,2,0,0,0,2
159,Romania,2320,17,2,121,7,308,21,24,7,5,257,110,0,9,17,187,25,4,4,3,24,2,60,50,95,15,5,18,2,3,55,5,48,7,160,59,3,56,2,36,56,2,3,26,6,36,128,0,0,9,0,58,130,3,11,3,19
160,Russia,5360,30,20,59,6,1005,99,58,5,16,616,118,0,12,16,184,30,11,20,10,16,10,142,187,48,80,2,22,7,12,72,8,173,7,795,118,3,66,17,82,159,0,6,65,3,58,244,2,2,37,6,145,349,5,30,4,63
161,Rwanda,410,0,2,27,2,12,5,2,2,0,0,6,0,0,5,19,12,6,3,13,0,22,11,17,15,3,0,11,0,2,3,8,2,0,22,7,6,16,2,5,7,0,2,2,2,9,83,0,0,23,0,6,10,0,2,0,5
162,Saint Helena,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163,Saint Kitts and Nevis,211,2,0,2,0,3,0,3,0,0,39,11,0,2,0,0,0,0,2,0,2,0,8,6,3,2,2,2,0,0,0,0,7,0,44,4,0,0,2,0,3,2,0,2,0,2,10,0,38,0,0,8,0,0,0,0,7
164,Saint Lucia,574,3,0,2,0,9,0,30,2,2,79,20,0,0,0,3,2,0,2,0,8,2,12,20,2,0,0,0,0,0,2,2,17,0,254,8,0,3,0,0,7,0,0,2,0,2,33,2,29,0,0,7,2,2,3,0,12
165,Saint Vincent and the Grenadines,363,2,0,2,0,6,0,2,0,0,29,9,0,0,0,2,0,0,0,0,2,0,7,8,0,0,0,0,0,0,0,0,18,0,223,6,0,0,2,2,16,0,2,2,0,2,4,0,9,0,0,3,2,0,0,0,10
166,Samoa,159,0,4,2,0,37,2,0,0,0,2,2,0,19,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,7,0,3,0,2,0,0,0,2,2,0,0,0,0,0,2,4,0,0,42,0,0,26,0,0,0,2
167,San Marino,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
168,Sao Tome and Principe,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Saudi Arabia,998,8,2,11,2,131,17,12,0,5,43,22,0,0,0,54,10,8,8,2,3,2,33,18,35,44,2,15,0,5,9,2,40,5,80,27,0,44,5,10,17,0,0,0,2,19,132,0,0,9,0,60,28,2,5,0,12
170,Senegal,742,8,2,3,0,23,10,4,0,3,10,43,0,0,0,7,9,3,2,17,5,0,73,18,13,5,3,7,0,0,4,0,19,2,155,27,2,80,4,6,18,0,14,9,2,21,42,0,2,2,2,19,24,0,6,0,20
171,Serbia,569,0,2,11,2,71,6,6,2,4,88,7,0,2,2,104,4,2,2,4,2,0,15,5,6,3,0,3,0,2,17,2,14,2,76,9,0,10,2,3,12,0,0,0,0,6,25,2,2,2,0,24,8,2,7,0,3
172,Serbia and Montenegro (former),494,3,0,15,2,43,7,18,0,6,37,12,0,0,2,45,2,4,0,3,2,0,8,9,35,3,0,11,0,2,10,4,22,0,112,5,0,11,2,2,6,0,0,0,2,4,9,0,0,2,0,16,6,0,6,0,10
173,Seychelles,13,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
174,Sierra Leone,1319,4,2,17,2,37,3,6,12,11,20,46,0,0,0,7,3,5,3,0,2,0,345,43,12,31,0,5,0,2,5,2,68,0,122,34,4,77,2,2,125,2,3,2,0,10,74,0,0,0,0,136,10,0,2,0,26
175,Singapore,255,6,0,2,2,69,3,0,0,2,7,6,0,0,2,4,2,2,2,2,0,0,5,8,5,3,0,0,0,0,4,2,13,2,21,7,2,5,2,3,3,0,0,3,0,3,33,2,0,2,0,5,19,0,0,0,2
176,Sint Maarten,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
177,Slovakia,275,2,0,3,2,34,10,9,0,2,38,8,0,5,2,19,3,2,0,2,2,2,7,10,0,4,0,3,0,0,6,0,24,0,31,6,0,3,3,2,8,0,0,2,0,2,14,0,0,0,0,5,2,2,2,0,2
178,Slovenia,68,2,0,2,2,14,2,2,0,2,4,2,0,0,0,4,0,2,0,0,2,0,2,2,2,0,0,2,0,0,0,0,2,0,5,0,0,2,0,0,2,0,0,0,0,5,6,2,0,2,2,2,2,0,0,0,2
179,Solomon Islands,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Somalia,5684,0,18,89,2,54,140,2,0,2,4,62,0,0,9,36,7,47,68,136,2,59,15,81,35,2613,0,114,0,190,8,2,2,0,91,32,70,566,2,91,31,0,2,0,25,124,146,0,2,72,7,34,306,0,135,0,155
181,South Africa,2084,27,0,47,10,290,68,21,5,7,244,121,0,6,8,47,10,9,14,6,12,5,48,57,20,30,8,16,2,12,26,4,44,4,102,87,9,25,8,34,41,0,2,41,3,49,224,2,0,35,5,79,70,5,16,2,19
182,South Sudan,101,0,2,4,2,0,2,0,0,0,2,2,0,0,0,2,2,18,2,2,0,2,2,4,2,3,2,2,0,7,2,0,0,0,2,3,3,0,2,2,2,0,0,0,2,5,13,2,0,4,0,0,7,0,2,0,0
183,Soviet Union (former),1589,7,6,18,2,318,30,25,2,6,133,41,2,3,3,55,7,9,4,9,6,2,45,95,8,18,0,9,0,2,20,2,79,3,203,33,2,16,2,18,49,2,0,21,2,19,78,2,0,8,2,59,79,2,13,0,19
184,Spain,1517,5,2,24,3,211,26,26,2,17,331,23,0,7,2,41,11,7,5,6,8,4,46,51,13,15,2,14,3,0,12,4,51,7,157,29,0,13,2,12,32,16,2,16,2,12,109,7,0,13,2,52,38,2,11,0,18
185,Sri Lanka,1140,4,2,7,3,248,14,13,0,2,33,16,0,2,0,42,5,5,14,2,9,2,90,27,16,23,0,2,2,3,32,2,56,2,165,25,0,16,7,9,22,0,2,8,0,6,114,0,0,10,0,38,30,0,6,0,10
186,Sudan,1753,8,9,71,2,72,64,8,0,7,24,52,0,0,22,45,25,146,22,15,6,12,70,36,54,55,2,37,0,91,10,10,23,0,97,81,10,45,4,4,41,0,0,6,13,49,134,0,0,47,2,131,49,0,16,0,26
187,Suriname,91,2,0,0,0,5,2,4,0,0,24,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,0,2,2,0,8,0,31,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
188,Sweden,731,5,2,14,4,190,23,15,2,5,75,18,0,7,3,23,5,0,2,3,3,2,6,24,7,12,2,4,2,0,11,7,13,2,63,20,0,10,5,2,8,2,2,5,0,7,45,2,0,14,2,20,25,2,2,0,11
189,Switzerland,365,3,2,8,2,75,12,7,2,3,50,8,0,2,2,8,2,0,0,0,0,0,6,7,6,4,2,4,3,2,0,4,12,2,33,6,2,3,2,5,7,0,0,2,2,5,28,0,0,6,5,12,8,0,3,2,3
190,Syria,2455,11,0,53,2,740,13,42,4,6,154,37,0,0,8,159,29,7,12,8,14,2,32,85,108,14,2,15,2,11,21,2,115,2,117,37,0,93,7,21,111,2,12,7,2,22,171,2,0,10,2,65,17,7,15,0,30
191,Taiwan,3422,16,2,22,4,1498,34,27,5,3,58,56,4,17,10,66,15,5,8,4,9,2,81,97,42,22,2,28,2,3,64,8,82,7,228,70,2,23,10,45,45,0,2,11,2,21,323,2,0,40,2,55,192,2,15,2,31
192,Tajikistan,251,0,0,2,2,30,14,2,0,2,12,4,0,0,0,8,2,2,2,0,2,0,5,0,2,6,0,5,2,9,2,0,11,0,70,2,0,2,0,2,12,0,0,4,0,2,10,0,0,2,0,11,4,0,2,0,9
193,Tanzania,530,6,0,16,4,25,5,4,4,5,21,19,0,0,5,25,9,20,13,5,2,0,44,23,15,15,0,9,2,2,4,0,5,5,18,17,2,24,3,2,6,0,2,0,6,12,79,0,0,8,2,17,11,2,4,0,6
194,Thailand,5572,48,28,143,36,934,117,50,4,2,268,175,5,32,20,146,89,114,48,54,24,12,116,154,47,448,16,52,7,156,157,21,35,17,288,160,4,62,20,77,91,0,9,39,38,91,411,11,3,103,6,165,171,7,169,2,69
195,Togo,927,9,0,12,0,14,19,16,3,9,13,59,0,0,0,68,13,52,3,6,3,0,137,11,8,54,2,11,0,26,2,3,12,0,105,46,2,22,2,2,26,0,2,6,7,14,49,2,0,6,2,36,5,0,13,0,21
196,Tonga,300,0,2,7,0,109,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,11,0,0,112,0,4,18,2,0,2,5
197,Trinidad and Tobago,3027,10,2,12,0,59,6,34,12,26,548,112,0,2,2,18,13,2,2,4,21,0,165,82,14,15,4,3,0,2,8,0,179,2,1178,32,2,13,6,5,89,0,7,17,0,23,154,2,3,2,0,49,20,3,5,2,61
198,Tunisia,295,6,2,4,2,49,4,2,2,3,38,7,0,2,0,9,5,2,0,0,2,2,14,6,6,2,2,3,3,0,7,2,7,3,16,7,0,8,2,2,10,2,0,0,0,9,19,2,0,2,2,14,3,2,4,0,5
199,Turkey,2305,19,2,22,5,340,40,44,15,8,193,62,0,2,2,70,12,5,7,3,22,2,77,80,17,19,5,16,0,5,22,8,241,2,318,38,2,40,5,11,56,0,6,18,2,19,212,2,0,6,0,103,68,2,9,2,23
200,Turkmenistan,122,0,0,0,2,18,2,0,0,0,9,2,0,0,0,5,0,0,0,0,2,0,2,4,0,0,0,2,0,0,4,0,2,2,27,2,0,4,0,0,2,0,2,0,2,2,18,0,0,2,0,4,10,0,2,0,2
201,Turks and Caicos Islands,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
202,Uganda,727,4,2,13,2,70,25,6,0,5,16,18,0,0,2,21,3,2,3,3,3,4,81,193,7,30,0,6,0,5,0,0,12,2,17,12,2,16,5,3,12,0,0,7,5,9,44,0,0,3,0,23,21,0,4,0,7
203,Ukraine,5444,20,14,37,6,681,101,86,4,9,381,92,0,8,22,467,28,18,14,21,24,3,107,121,103,93,8,44,9,11,48,7,197,7,786,103,5,171,6,140,244,0,2,98,13,63,160,2,0,25,2,102,631,0,29,2,70
204,United Arab Emirates,545,2,0,9,0,94,9,5,2,2,29,14,0,2,0,24,7,5,3,0,2,0,18,15,21,11,0,4,0,0,2,2,12,0,46,11,0,16,8,6,11,0,0,3,0,3,90,0,0,5,0,29,17,2,5,2,2
205,United Kingdom,8842,84,10,220,35,1496,242,172,18,34,914,302,0,21,22,190,74,26,42,24,54,31,196,404,148,101,17,56,17,20,112,44,208,32,706,322,2,135,37,90,220,2,17,124,5,149,850,16,5,99,16,228,258,7,65,6,115
206,United States,163,3,2,2,2,34,2,3,0,2,21,5,0,2,0,0,2,0,0,2,2,0,4,6,4,2,2,2,0,2,3,0,7,0,18,3,0,2,2,2,2,0,2,0,0,2,12,0,0,0,0,6,4,0,2,0,4
207,Uruguay,822,2,0,7,0,38,3,16,0,2,276,60,0,2,0,15,2,0,0,3,3,2,25,42,4,10,0,3,0,0,8,4,91,0,46,23,0,9,2,2,5,7,0,16,0,8,41,2,0,18,0,14,3,0,6,0,8
208,Uzbekistan,1482,2,0,25,2,169,30,15,0,2,115,28,0,0,6,43,3,0,4,4,2,0,45,21,6,11,0,15,0,0,5,3,43,0,481,21,0,62,3,15,88,2,0,30,2,29,36,2,0,8,0,33,36,0,7,0,33
209,Vanuatu,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
210,Venezuela,6993,41,2,49,10,228,56,27,5,15,3935,201,0,5,2,66,38,11,9,15,53,0,81,94,18,34,12,21,0,8,33,3,115,6,207,121,0,49,41,19,65,81,9,35,2,53,811,4,2,86,2,93,40,2,7,0,74
211,Vietnam,22705,241,16,551,115,6626,363,87,16,14,1060,1017,2,86,13,292,101,162,219,51,568,22,419,666,207,478,97,242,11,169,191,37,179,64,281,573,21,192,199,265,486,2,13,121,9,251,3726,6,2,166,11,640,1034,13,72,5,236
212,"Virgin Islands, British",45,0,0,0,0,2,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,0,10,0,0,0,0,0,0,0,2
213,"Virgin Islands, U.S.",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
214,Western Sahara,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Yemen,2158,48,2,3,7,359,2,26,11,0,11,5,0,0,0,67,37,4,2,2,42,0,10,7,486,15,42,3,0,0,0,0,11,0,642,97,2,10,2,7,9,0,0,3,0,72,10,2,0,2,2,42,10,2,2,2,48
216,Zambia,340,2,0,10,4,34,8,2,2,0,11,36,0,2,4,14,7,0,2,0,4,2,14,8,3,11,2,2,0,2,3,0,13,0,22,12,0,6,2,3,11,0,2,2,0,7,55,0,0,0,0,6,12,0,2,0,5
217,Zimbabwe,559,7,0,19,2,41,12,2,2,3,19,36,0,0,0,12,22,2,2,7,2,0,22,26,10,9,2,5,0,4,3,2,10,0,21,26,2,18,3,2,18,0,0,5,0,13,119,0,0,10,0,27,9,0,5,0,3
218,Unknown,233,0,0,2,2,28,0,3,0,2,16,7,0,2,0,11,2,0,0,2,6,0,3,10,9,0,2,2,0,2,2,0,8,2,17,6,0,9,0,2,2,3,0,3,0,2,31,0,0,2,0,5,3,0,5,0,32
